date,buy_price,sell_price
2014-08-28,36420000,36540000
2014-08-29,36400000,36520000
2014-08-30,36410000,36530000
2014-08-31,36410000,36530000
2014-09-01,36410000,36530000
2014-09-02,36410000,36530000
2014-09-03,36240000,36360000
2014-09-04,36280000,36400000
2014-09-05,36220000,36340000
2014-09-06,36230000,36350000
2014-09-07,36230000,36350000
2014-09-08,36250000,36370000
2014-09-09,36130000,36250000
2014-09-10,36020000,36140000
2014-09-11,35950000,36070000
2014-09-12,35880000,36000000
2014-09-13,35830000,35950000
2014-09-14,35830000,35950000
2014-09-15,35910000,36030000
2014-09-16,36010000,36130000
2014-09-17,36000000,36120000
2014-09-18,35890000,36010000
2014-09-19,35980000,36100000
2014-09-20,35960000,36080000
2014-09-21,35960000,36080000
2014-09-22,35830000,35950000
2014-09-23,35870000,35990000
2014-09-24,35890000,36010000
2014-09-25,35820000,35940000
2014-09-26,35890000,36010000
2014-09-27,35860000,35980000
2014-09-28,35860000,35980000
2014-09-29,35820000,35940000
2014-09-30,35680000,35800000
2014-10-01,35570000,35690000
2014-10-02,35660000,35780000
2014-10-03,35640000,35760000
2014-10-04,35490000,35610000
2014-10-05,35500000,35620000
2014-10-06,35560000,35680000
2014-10-07,35620000,35740000
2014-10-08,35680000,35800000
2014-10-09,35760000,35880000
2014-10-10,35700000,35820000
2014-10-11,35710000,35830000
2014-10-12,35710000,35830000
2014-10-13,35720000,35840000
2014-10-14,35710000,35830000
2014-10-15,35650000,35770000
2014-10-16,35760000,35880000
2014-10-17,35770000,35890000
2014-10-18,35780000,35900000
2014-10-19,35780000,35900000
2014-10-20,35740000,35860000
2014-10-21,35760000,35880000
2014-10-22,35710000,35830000
2014-10-23,35660000,35780000
2014-10-24,35600000,35720000
2014-10-25,35600000,35720000
2014-10-26,35600000,35720000
2014-10-27,35580000,35700000
2014-10-28,35570000,35690000
2014-10-29,35590000,35710000
2014-10-30,35460000,35580000
2014-10-31,35290000,35410000
2014-11-01,35290000,35410000
2014-11-02,35290000,35410000
2014-11-03,35290000,35410000
2014-11-04,35250000,35370000
2014-11-05,35000000,35120000
2014-11-06,34880000,35000000
2014-11-07,34870000,34990000
2014-11-08,35130000,35250000
2014-11-09,35130000,35250000
2014-11-10,35120000,35240000
2014-11-11,34950000,35070000
2014-11-12,35050000,35170000
2014-11-13,35040000,35160000
2014-11-14,35020000,35140000
2014-11-15,35250000,35370000
2014-11-16,35250000,35370000
2014-11-17,35230000,35350000
2014-11-18,35300000,35420000
2014-11-19,35320000,35440000
2014-11-20,35240000,35360000
2014-11-21,35270000,35390000
2014-11-22,35330000,35450000
2014-11-23,35330000,35450000
2014-11-24,35300000,35420000
2014-11-25,35290000,35410000
2014-11-26,35280000,35400000
2014-11-27,35140000,35260000
2014-11-28,35030000,35150000
2014-11-29,34960000,35080000
2014-11-30,34960000,35080000
2014-12-01,35040000,35160000
2014-12-02,35150000,35270000
2014-12-03,35140000,35260000
2014-12-04,35120000,35240000
2014-12-05,35060000,35200000
2014-12-06,35010000,35150000
2014-12-07,35010000,35150000
2014-12-08,35020000,35160000
2014-12-09,35060000,35200000
2014-12-10,35170000,35320000
2014-12-11,35100000,35250000
2014-12-12,35140000,35290000
2014-12-13,35140000,35290000
2014-12-14,35140000,35290000
2014-12-15,35130000,35280000
2014-12-16,35080000,35230000
2014-12-17,35050000,35200000
2014-12-18,35110000,35260000
2014-12-19,35120000,35270000
2014-12-20,35120000,35270000
2014-12-21,35120000,35270000
2014-12-22,35070000,35230000
2014-12-23,34980000,35140000
2014-12-24,34980000,35140000
2014-12-25,34970000,35130000
2014-12-26,35020000,35180000
2014-12-27,35030000,35190000
2014-12-28,35030000,35190000
2014-12-29,35000000,35180000
2014-12-30,34940000,35120000
2014-12-31,34830000,35130000
2015-01-01,34950000,35150000
2015-01-02,34950000,35150000
2015-01-03,34950000,35150000
2015-01-04,34950000,35150000
2015-01-05,35090000,35190000
2015-01-06,35150000,35250000
2015-01-07,35200000,35300000
2015-01-08,35120000,35220000
2015-01-09,35110000,35210000
2015-01-10,35170000,35270000
2015-01-11,35170000,35270000
2015-01-12,35170000,35270000
2015-01-13,35260000,35360000
2015-01-14,35200000,35300000
2015-01-15,35200000,35300000
2015-01-16,35360000,35460000
2015-01-17,35500000,35600000
2015-01-18,35500000,35600000
2015-01-19,35460000,35560000
2015-01-20,35460000,35560000
2015-01-21,35720000,35820000
2015-01-22,35610000,35710000
2015-01-23,35590000,35690000
2015-01-24,35570000,35670000
2015-01-25,35570000,35670000
2015-01-26,35380000,35480000
2015-01-27,35320000,35420000
2015-01-28,35360000,35460000
2015-01-29,35310000,35410000
2015-01-30,35240000,35340000
2015-01-31,35330000,35430000
2015-02-01,35330000,35430000
2015-02-02,35240000,35340000
2015-02-03,35280000,35380000
2015-02-04,35210000,35310000
2015-02-05,35230000,35330000
2015-02-06,35230000,35330000
2015-02-07,35120000,35220000
2015-02-08,35120000,35220000
2015-02-09,35190000,35290000
2015-02-10,35200000,35300000
2015-02-11,35210000,35310000
2015-02-12,35230000,35330000
2015-02-13,35300000,35420000
2015-02-14,35360000,35480000
2015-02-15,35360000,35480000
2015-02-16,35600000,35800000
2015-02-17,35600000,35800000
2015-02-18,35600000,35800000
2015-02-19,35600000,35800000
2015-02-20,35600000,35800000
2015-02-21,35600000,35800000
2015-02-22,35600000,35800000
2015-02-23,35600000,35800000
2015-02-24,35250000,35350000
2015-02-25,35380000,35480000
2015-02-26,35590000,35690000
2015-02-27,35420000,35550000
2015-02-28,35400000,35650000
2015-03-01,35400000,35650000
2015-03-02,35420000,35520000
2015-03-03,35350000,35450000
2015-03-04,35320000,35420000
2015-03-05,35290000,35390000
2015-03-06,35290000,35390000
2015-03-07,35120000,35250000
2015-03-08,35120000,35250000
2015-03-09,35210000,35310000
2015-03-10,35170000,35270000
2015-03-11,35180000,35280000
2015-03-12,35200000,35300000
2015-03-13,35240000,35340000
2015-03-14,35320000,35420000
2015-03-15,35320000,35420000
2015-03-16,35250000,35350000
2015-03-17,35200000,35300000
2015-03-18,35180000,35280000
2015-03-19,35230000,35330000
2015-03-20,35230000,35330000
2015-03-21,35260000,35380000
2015-03-22,35260000,35380000
2015-03-23,35260000,35360000
2015-03-24,35260000,35360000
2015-03-25,35230000,35330000
2015-03-26,35300000,35400000
2015-03-27,35230000,35330000
2015-03-28,35230000,35330000
2015-03-29,35230000,35330000
2015-03-30,35160000,35240000
2015-03-31,35090000,35170000
2015-04-01,35120000,35200000
2015-04-02,35170000,35270000
2015-04-03,35160000,35260000
2015-04-04,35210000,35310000
2015-04-05,35210000,35310000
2015-04-06,35260000,35360000
2015-04-07,35180000,35280000
2015-04-08,35160000,35260000
2015-04-09,35130000,35230000
2015-04-10,35140000,35240000
2015-04-11,35170000,35270000
2015-04-12,35170000,35270000
2015-04-13,35120000,35220000
2015-04-14,35090000,35190000
2015-04-15,35090000,35190000
2015-04-16,35130000,35230000
2015-04-17,35090000,35190000
2015-04-18,35100000,35200000
2015-04-19,35100000,35200000
2015-04-20,35030000,35130000
2015-04-21,35010000,35110000
2015-04-22,35040000,35140000
2015-04-23,34980000,35080000
2015-04-24,35000000,35100000
2015-04-25,34960000,35060000
2015-04-26,34960000,35060000
2015-04-27,34970000,35070000
2015-04-28,34970000,35070000
2015-04-29,34970000,35070000
2015-04-30,34970000,35070000
2015-05-01,34970000,35070000
2015-05-02,35000000,35130000
2015-05-03,35000000,35130000
2015-05-04,34980000,35030000
2015-05-05,34950000,35010000
2015-05-06,34980000,35040000
2015-05-07,34970000,35030000
2015-05-08,34990000,35040000
2015-05-09,34980000,35040000
2015-05-10,34980000,35040000
2015-05-11,34970000,35030000
2015-05-12,34960000,35020000
2015-05-13,34970000,35030000
2015-05-14,35030000,35090000
2015-05-15,35020000,35080000
2015-05-16,35040000,35100000
2015-05-17,35040000,35100000
2015-05-18,35030000,35090000
2015-05-19,34980000,35040000
2015-05-20,34950000,35010000
2015-05-21,34950000,35010000
2015-05-22,34950000,35010000
2015-05-23,34930000,34990000
2015-05-24,34930000,34990000
2015-05-25,34910000,34970000
2015-05-26,34880000,34940000
2015-05-27,34840000,34900000
2015-05-28,34860000,34920000
2015-05-29,34880000,34940000
2015-05-30,34890000,34950000
2015-05-31,34890000,34950000
2015-06-01,34870000,34930000
2015-06-02,34850000,34910000
2015-06-03,34870000,34930000
2015-06-04,34820000,34880000
2015-06-05,34760000,34820000
2015-06-06,34750000,34810000
2015-06-07,34750000,34810000
2015-06-08,34710000,34770000
2015-06-09,34710000,34770000
2015-06-10,34680000,34740000
2015-06-11,34660000,34720000
2015-06-12,34670000,34730000
2015-06-13,34680000,34740000
2015-06-14,34680000,34740000
2015-06-15,34660000,34720000
2015-06-16,34670000,34730000
2015-06-17,34650000,34710000
2015-06-18,34680000,34740000
2015-06-19,34660000,34760000
2015-06-20,34660000,34760000
2015-06-21,34660000,34760000
2015-06-22,34630000,34690000
2015-06-23,34520000,34580000
2015-06-24,34390000,34450000
2015-06-25,34330000,34400000
2015-06-26,34340000,34400000
2015-06-27,34350000,34430000
2015-06-28,34350000,34430000
2015-06-29,34390000,34460000
2015-06-30,34390000,34460000
2015-07-01,34340000,34420000
2015-07-02,34270000,34340000
2015-07-03,34270000,34340000
2015-07-04,34270000,34350000
2015-07-05,34270000,34350000
2015-07-06,34250000,34320000
2015-07-07,34220000,34300000
2015-07-08,34050000,34130000
2015-07-09,33980000,34060000
2015-07-10,33950000,34040000
2015-07-11,33980000,34070000
2015-07-12,33980000,34070000
2015-07-13,33930000,34000000
2015-07-14,33870000,33940000
2015-07-15,33650000,33730000
2015-07-16,32820000,33020000
2015-07-17,33250000,33500000
2015-07-18,33000000,33300000
2015-07-19,33000000,33300000
2015-07-20,32900000,33200000
2015-07-21,32930000,33180000
2015-07-22,32920000,33100000
2015-07-23,33050000,33200000
2015-07-24,32880000,33060000
2015-07-25,32980000,33180000
2015-07-26,32980000,33180000
2015-07-27,32960000,33090000
2015-07-28,32930000,33050000
2015-07-29,32980000,33080000
2015-07-30,32950000,33050000
2015-07-31,32940000,33040000
2015-08-01,32980000,33120000
2015-08-02,32980000,33120000
2015-08-03,32930000,33030000
2015-08-04,32860000,32960000
2015-08-05,32800000,32920000
2015-08-06,32750000,32870000
2015-08-07,32780000,32900000
2015-08-08,32780000,32900000
2015-08-09,32780000,32900000
2015-08-10,32820000,32920000
2015-08-11,32920000,33060000
2015-08-12,33370000,33720000
2015-08-13,34100000,34800000
2015-08-14,33700000,34200000
2015-08-15,33750000,34250000
2015-08-16,33750000,34250000
2015-08-17,33880000,34180000
2015-08-18,33800000,34100000
2015-08-19,33900000,34600000
2015-08-20,33900000,34550000
2015-08-21,34400000,35300000
2015-08-22,34600000,35300000
2015-08-23,34600000,35300000
2015-08-24,34700000,35300000
2015-08-25,34600000,35150000
2015-08-26,33950000,34500000
2015-08-27,33750000,34250000
2015-08-28,33980000,34450000
2015-08-29,34050000,34550000
2015-08-30,34050000,34550000
2015-08-31,34000000,34400000
2015-09-01,34150000,34450000
2015-09-02,34150000,34450000
2015-09-03,33970000,34250000
2015-09-04,33890000,34210000
2015-09-05,33890000,34210000
2015-09-06,33890000,34210000
2015-09-07,33920000,34180000
2015-09-08,33880000,34130000
2015-09-09,33920000,34170000
2015-09-10,33900000,34100000
2015-09-11,33930000,34130000
2015-09-12,33880000,34130000
2015-09-13,33880000,34130000
2015-09-14,33860000,34060000
2015-09-15,33850000,34070000
2015-09-16,33850000,34080000
2015-09-17,33940000,34160000
2015-09-18,34050000,34270000
2015-09-19,34050000,34290000
2015-09-20,34050000,34290000
2015-09-21,34020000,34250000
2015-09-22,33920000,34140000
2015-09-23,33830000,34050000
2015-09-24,33880000,34100000
2015-09-25,33920000,34140000
2015-09-26,33900000,34150000
2015-09-27,33900000,34150000
2015-09-28,33760000,33980000
2015-09-29,33660000,33880000
2015-09-30,33670000,33900000
2015-10-01,33620000,33840000
2015-10-02,33590000,33810000
2015-10-03,33750000,34000000
2015-10-04,33750000,34000000
2015-10-05,33690000,33910000
2015-10-06,33650000,33870000
2015-10-07,33700000,33920000
2015-10-08,33650000,33870000
2015-10-09,33720000,33940000
2015-10-10,33730000,33960000
2015-10-11,33730000,33960000
2015-10-12,33820000,34040000
2015-10-13,33750000,33970000
2015-10-14,33840000,34060000
2015-10-15,33940000,34170000
2015-10-16,33890000,34120000
2015-10-17,33850000,34080000
2015-10-18,33850000,34080000
2015-10-19,33760000,33980000
2015-10-20,33740000,33960000
2015-10-21,33760000,33980000
2015-10-22,33750000,33970000
2015-10-23,33780000,34000000
2015-10-24,33710000,33960000
2015-10-25,33710000,33960000
2015-10-26,33730000,33950000
2015-10-27,33730000,33950000
2015-10-28,33730000,33950000
2015-10-29,33650000,33870000
2015-10-30,33570000,33800000
2015-10-31,33560000,33790000
2015-11-01,33560000,33790000
2015-11-02,33560000,33780000
2015-11-03,33520000,33730000
2015-11-04,33330000,33560000
2015-11-05,33150000,33380000
2015-11-06,33280000,33500000
2015-11-07,33210000,33440000
2015-11-08,33210000,33440000
2015-11-09,33220000,33440000
2015-11-10,33250000,33470000
2015-11-11,33220000,33440000
2015-11-12,33200000,33420000
2015-11-13,33140000,33360000
2015-11-14,33140000,33360000
2015-11-15,33140000,33360000
2015-11-16,33260000,33490000
2015-11-17,33190000,33420000
2015-11-18,33070000,33300000
2015-11-19,33140000,33370000
2015-11-20,33170000,33400000
2015-11-21,33150000,33380000
2015-11-22,33150000,33380000
2015-11-23,33060000,33300000
2015-11-24,33060000,33290000
2015-11-25,33050000,33290000
2015-11-26,33050000,33290000
2015-11-27,33000000,33250000
2015-11-28,32940000,33210000
2015-11-29,32940000,33210000
2015-11-30,32840000,33080000
2015-12-01,32890000,33130000
2015-12-02,32850000,33090000
2015-12-03,32710000,32950000
2015-12-04,32780000,33020000
2015-12-05,33000000,33250000
2015-12-06,33000000,33250000
2015-12-07,32990000,33240000
2015-12-08,32950000,33200000
2015-12-09,32990000,33240000
2015-12-10,32930000,33180000
2015-12-11,32890000,33140000
2015-12-12,32920000,33170000
2015-12-13,32920000,33170000
2015-12-14,32870000,33120000
2015-12-15,32800000,33050000
2015-12-16,32830000,33080000
2015-12-17,32790000,33060000
2015-12-18,32710000,32990000
2015-12-19,32780000,33050000
2015-12-20,32780000,33050000
2015-12-21,32810000,33080000
2015-12-22,32810000,33080000
2015-12-23,32770000,33050000
2015-12-24,32800000,33080000
2015-12-25,32770000,33050000
2015-12-26,32760000,33040000
2015-12-27,32760000,33040000
2015-12-28,32600000,32950000
2015-12-29,32470000,32870000
2015-12-30,32420000,32800000
2015-12-31,32200000,32700000
2016-01-01,32550000,32900000
2016-01-02,32580000,32880000
2016-01-03,32580000,32880000
2016-01-04,32670000,32920000
2016-01-05,32610000,32890000
2016-01-06,32610000,32890000
2016-01-07,32740000,33020000
2016-01-08,32780000,33080000
2016-01-09,32840000,33140000
2016-01-10,32840000,33140000
2016-01-11,32850000,33150000
2016-01-12,32760000,33060000
2016-01-13,32620000,32880000
2016-01-14,32660000,32920000
2016-01-15,32610000,32870000
2016-01-16,32650000,32920000
2016-01-17,32650000,32920000
2016-01-18,32570000,32830000
2016-01-19,32590000,32850000
2016-01-20,32580000,32840000
2016-01-21,32640000,32900000
2016-01-22,32600000,32860000
2016-01-23,32640000,32910000
2016-01-24,32640000,32910000
2016-01-25,32590000,32860000
2016-01-26,32660000,32920000
2016-01-27,32680000,32950000
2016-01-28,32690000,32950000
2016-01-29,32620000,32890000
2016-01-30,32650000,32920000
2016-01-31,32650000,32920000
2016-02-01,32670000,32940000
2016-02-02,32730000,33000000
2016-02-03,32800000,33070000
2016-02-04,32970000,33250000
2016-02-05,33080000,33380000
2016-02-06,33080000,33380000
2016-02-07,33080000,33380000
2016-02-08,33080000,33380000
2016-02-09,33080000,33380000
2016-02-10,33080000,33380000
2016-02-11,33080000,33380000
2016-02-12,33500000,34400000
2016-02-13,33500000,34400000
2016-02-14,33500000,34400000
2016-02-15,33380000,33730000
2016-02-16,33450000,33800000
2016-02-17,33100000,33550000
2016-02-18,33130000,33450000
2016-02-19,33270000,33630000
2016-02-20,33300000,33650000
2016-02-21,33300000,33650000
2016-02-22,33120000,33420000
2016-02-23,33220000,33520000
2016-02-24,33360000,33660000
2016-02-25,33350000,33650000
2016-02-26,33300000,33600000
2016-02-27,33200000,33500000
2016-02-28,33200000,33500000
2016-02-29,33290000,33590000
2016-03-01,33370000,33670000
2016-03-02,33240000,33540000
2016-03-03,33310000,33610000
2016-03-04,33820000,34070000
2016-03-05,33730000,34030000
2016-03-06,33730000,34030000
2016-03-07,33800000,34050000
2016-03-08,33900000,34150000
2016-03-09,33680000,33930000
2016-03-10,33550000,33800000
2016-03-11,33730000,34030000
2016-03-12,33620000,33920000
2016-03-13,33620000,33920000
2016-03-14,33680000,33960000
2016-03-15,33480000,33780000
2016-03-16,33400000,33700000
2016-03-17,33650000,33920000
2016-03-18,33650000,33870000
2016-03-19,33660000,33880000
2016-03-20,33660000,33880000
2016-03-21,33470000,33720000
2016-03-22,33500000,33750000
2016-03-23,33390000,33640000
2016-03-24,33150000,33400000
2016-03-25,33150000,33400000
2016-03-26,33150000,33420000
2016-03-27,33150000,33420000
2016-03-28,33040000,33290000
2016-03-29,33010000,33260000
2016-03-30,33100000,33350000
2016-03-31,33090000,33340000
2016-04-01,33080000,33330000
2016-04-02,33000000,33270000
2016-04-03,33000000,33270000
2016-04-04,32990000,33240000
2016-04-05,33030000,33280000
2016-04-06,32980000,33230000
2016-04-07,33080000,33330000
2016-04-08,33050000,33250000
2016-04-09,33050000,33280000
2016-04-10,33050000,33280000
2016-04-11,33200000,33430000
2016-04-12,33370000,33620000
2016-04-13,33200000,33450000
2016-04-14,33120000,33370000
2016-04-15,33050000,33300000
2016-04-16,33050000,33300000
2016-04-17,33050000,33300000
2016-04-18,33100000,33400000
2016-04-19,33120000,33340000
2016-04-20,33210000,33430000
2016-04-21,33300000,33520000
2016-04-22,33200000,33430000
2016-04-23,33120000,33370000
2016-04-24,33120000,33370000
2016-04-25,33070000,33320000
2016-04-26,33050000,33300000
2016-04-27,33170000,33340000
2016-04-28,33250000,33500000
2016-04-29,33600000,33800000
2016-04-30,33950000,34350000
2016-05-01,33950000,34350000
2016-05-02,33950000,34350000
2016-05-03,33950000,34350000
2016-05-04,33780000,33980000
2016-05-05,33740000,33940000
2016-05-06,33830000,34030000
2016-05-07,33950000,34170000
2016-05-08,33950000,34170000
2016-05-09,33820000,34020000
2016-05-10,33680000,33880000
2016-05-11,33830000,34030000
2016-05-12,33800000,34000000
2016-05-13,33900000,34100000
2016-05-14,33840000,34070000
2016-05-15,33840000,34070000
2016-05-16,33970000,34200000
2016-05-17,33930000,34160000
2016-05-18,33920000,34150000
2016-05-19,33740000,33970000
2016-05-20,33780000,34010000
2016-05-21,33730000,33960000
2016-05-22,33730000,33960000
2016-05-23,33660000,33890000
2016-05-24,33520000,33740000
2016-05-25,33190000,33440000
2016-05-26,33270000,33500000
2016-05-27,33200000,33430000
2016-05-28,33140000,33390000
2016-05-29,33140000,33390000
2016-05-30,33080000,33330000
2016-05-31,33110000,33350000
2016-06-01,33220000,33460000
2016-06-02,33220000,33460000
2016-06-03,33160000,33400000
2016-06-04,33430000,33680000
2016-06-05,33430000,33680000
2016-06-06,33390000,33630000
2016-06-07,33340000,33580000
2016-06-08,33430000,33670000
2016-06-09,33560000,33800000
2016-06-10,33690000,33930000
2016-06-11,33810000,34060000
2016-06-12,33810000,34060000
2016-06-13,34020000,34270000
2016-06-14,33900000,34150000
2016-06-15,33990000,34240000
2016-06-16,34510000,34810000
2016-06-17,34080000,34380000
2016-06-18,34370000,34670000
2016-06-19,34370000,34670000
2016-06-20,34170000,34470000
2016-06-21,34060000,34360000
2016-06-22,33690000,33990000
2016-06-23,33800000,34100000
2016-06-24,34600000,35100000
2016-06-25,34650000,35150000
2016-06-26,34650000,35150000
2016-06-27,34850000,35350000
2016-06-28,34640000,35040000
2016-06-29,34900000,35220000
2016-06-30,34900000,35220000
2016-07-01,35230000,35580000
2016-07-02,35450000,35850000
2016-07-03,35450000,35850000
2016-07-04,36350000,36900000
2016-07-05,36350000,36900000
2016-07-06,38700000,39700000
2016-07-07,36500000,37500000
2016-07-08,36600000,37300000
2016-07-09,36900000,37600000
2016-07-10,36900000,37600000
2016-07-11,36900000,37500000
2016-07-12,36700000,37300000
2016-07-13,36650000,37050000
2016-07-14,36420000,36860000
2016-07-15,36490000,36870000
2016-07-16,36680000,37100000
2016-07-17,36680000,37100000
2016-07-18,36450000,36830000
2016-07-19,36440000,36820000
2016-07-20,36420000,36780000
2016-07-21,36330000,36660000
2016-07-22,36350000,36680000
2016-07-23,36310000,36650000
2016-07-24,36310000,36650000
2016-07-25,36220000,36530000
2016-07-26,36300000,36580000
2016-07-27,36240000,36500000
2016-07-28,36460000,36720000
2016-07-29,36320000,36570000
2016-07-30,36470000,36750000
2016-07-31,36470000,36750000
2016-08-01,36470000,36740000
2016-08-02,36590000,36850000
2016-08-03,36700000,36970000
2016-08-04,36600000,36850000
2016-08-05,36660000,36910000
2016-08-06,36330000,36620000
2016-08-07,36330000,36620000
2016-08-08,36320000,36580000
2016-08-09,36380000,36630000
2016-08-10,36540000,36800000
2016-08-11,36460000,36720000
2016-08-12,36390000,36650000
2016-08-13,36380000,36650000
2016-08-14,36380000,36650000
2016-08-15,36450000,36700000
2016-08-16,36540000,36780000
2016-08-17,36460000,36710000
2016-08-18,36490000,36750000
2016-08-19,36480000,36730000
2016-08-20,36400000,36670000
2016-08-21,36400000,36670000
2016-08-22,36350000,36610000
2016-08-23,36390000,36650000
2016-08-24,36370000,36630000
2016-08-25,36300000,36560000
2016-08-26,36330000,36580000
2016-08-27,36290000,36550000
2016-08-28,36290000,36550000
2016-08-29,36240000,36500000
2016-08-30,36220000,36490000
2016-08-31,36130000,36390000
2016-09-01,35930000,36200000
2016-09-02,35930000,36200000
2016-09-03,35930000,36200000
2016-09-04,35930000,36200000
2016-09-05,36150000,36380000
2016-09-06,36150000,36390000
2016-09-07,36310000,36570000
2016-09-08,36300000,36550000
2016-09-09,36170000,36420000
2016-09-10,36090000,36360000
2016-09-11,36090000,36360000
2016-09-12,36060000,36310000
2016-09-13,36080000,36330000
2016-09-14,36050000,36290000
2016-09-15,36010000,36250000
2016-09-16,35960000,36210000
2016-09-17,35950000,36200000
2016-09-18,35950000,36200000
2016-09-19,36000000,36250000
2016-09-20,35990000,36240000
2016-09-21,36050000,36300000
2016-09-22,36100000,36360000
2016-09-23,36100000,36340000
2016-09-24,36100000,36350000
2016-09-25,36100000,36350000
2016-09-26,36040000,36280000
2016-09-27,36020000,36240000
2016-09-28,35920000,36140000
2016-09-29,35910000,36130000
2016-09-30,35980000,36230000
2016-10-01,35920000,36170000
2016-10-02,35920000,36170000
2016-10-03,35900000,36120000
2016-10-04,35830000,36050000
2016-10-05,35270000,35520000
2016-10-06,35250000,35500000
2016-10-07,35250000,35500000
2016-10-08,35340000,35590000
2016-10-09,35340000,35590000
2016-10-10,35500000,35750000
2016-10-11,35450000,35700000
2016-10-12,35400000,35640000
2016-10-13,35430000,35670000
2016-10-14,35420000,35670000
2016-10-15,35400000,35650000
2016-10-16,35400000,35650000
2016-10-17,35370000,35620000
2016-10-18,35430000,35650000
2016-10-19,35500000,35730000
2016-10-20,35480000,35710000
2016-10-21,35450000,35670000
2016-10-22,35470000,35700000
2016-10-23,35470000,35700000
2016-10-24,35470000,35700000
2016-10-25,35510000,35750000
2016-10-26,35550000,35780000
2016-10-27,35550000,35780000
2016-10-28,35550000,35780000
2016-10-29,35610000,35850000
2016-10-30,35610000,35850000
2016-10-31,35590000,35820000
2016-11-01,35720000,35950000
2016-11-02,36200000,36650000
2016-11-03,35900000,36400000
2016-11-04,36050000,36500000
2016-11-05,36050000,36550000
2016-11-06,36050000,36550000
2016-11-07,35900000,36300000
2016-11-08,35900000,36280000
2016-11-09,36450000,37100000
2016-11-10,36150000,36500000
2016-11-11,35880000,36150000
2016-11-12,35450000,35800000
2016-11-13,35450000,35800000
2016-11-14,35700000,35950000
2016-11-15,35750000,36000000
2016-11-16,35750000,36000000
2016-11-17,35730000,35960000
2016-11-18,35600000,35800000
2016-11-19,35650000,35850000
2016-11-20,35650000,35850000
2016-11-21,35670000,35850000
2016-11-22,35720000,35880000
2016-11-23,35660000,35820000
2016-11-24,35430000,35620000
2016-11-25,35450000,35630000
2016-11-26,35510000,35710000
2016-11-27,35510000,35710000
2016-11-28,35630000,35830000
2016-11-29,35590000,35790000
2016-11-30,35620000,35820000
2016-12-01,35620000,35820000
2016-12-02,35950000,36200000
2016-12-03,36000000,36300000
2016-12-04,36000000,36300000
2016-12-05,36100000,36350000
2016-12-06,36250000,36650000
2016-12-07,36050000,36450000
2016-12-08,36080000,36480000
2016-12-09,35900000,36300000
2016-12-10,35850000,36250000
2016-12-11,35850000,36250000
2016-12-12,35940000,36390000
2016-12-13,36000000,36500000
2016-12-14,36100000,36600000
2016-12-15,35600000,36200000
2016-12-16,35550000,36150000
2016-12-17,35700000,36300000
2016-12-18,35700000,36300000
2016-12-19,35850000,36500000
2016-12-20,35830000,36480000
2016-12-21,35850000,36500000
2016-12-22,35580000,36280000
2016-12-23,35620000,36320000
2016-12-24,35760000,36460000
2016-12-25,35760000,36460000
2016-12-26,35620000,36320000
2016-12-27,35750000,36450000
2016-12-28,35670000,36420000
2016-12-29,35600000,36400000
2016-12-30,35730000,36450000
2016-12-31,35000000,36100000
2017-01-01,35000000,36100000
2017-01-02,35000000,36100000
2017-01-03,36000000,36400000
2017-01-04,36220000,36520000
2017-01-05,36350000,36650000
2017-01-06,36270000,36570000
2017-01-07,36340000,36640000
2017-01-08,36340000,36640000
2017-01-09,36320000,36620000
2017-01-10,36310000,36610000
2017-01-11,36320000,36620000
2017-01-12,36470000,36770000
2017-01-13,36420000,36720000
2017-01-14,36430000,36730000
2017-01-15,36430000,36730000
2017-01-16,36450000,36750000
2017-01-17,36450000,36750000
2017-01-18,36470000,36770000
2017-01-19,36470000,36770000
2017-01-20,36470000,36770000
2017-01-21,36470000,36770000
2017-01-22,36470000,36770000
2017-01-23,36370000,36740000
2017-01-24,36520000,36920000
2017-01-25,36100000,36800000
2017-01-26,36100000,36800000
2017-01-27,36100000,36800000
2017-01-28,36100000,36800000
2017-01-29,36100000,36800000
2017-01-30,36100000,36800000
2017-01-31,36100000,36800000
2017-02-01,36100000,36800000
2017-02-02,37430000,37830000
2017-02-03,37230000,37630000
2017-02-04,37250000,37650000
2017-02-05,37250000,37650000
2017-02-06,36550000,37350000
2017-02-07,36600000,36950000
2017-02-08,36770000,37070000
2017-02-09,36970000,37270000
2017-02-10,36720000,37020000
2017-02-11,36800000,37100000
2017-02-12,36800000,37100000
2017-02-13,36640000,36940000
2017-02-14,36660000,36960000
2017-02-15,36670000,36970000
2017-02-16,36770000,37070000
2017-02-17,36750000,37050000
2017-02-18,36690000,36990000
2017-02-19,36690000,36990000
2017-02-20,36700000,36970000
2017-02-21,36630000,36930000
2017-02-22,36680000,36950000
2017-02-23,36650000,36920000
2017-02-24,36750000,37030000
2017-02-25,36720000,37020000
2017-02-26,36720000,37020000
2017-02-27,36680000,36950000
2017-02-28,36650000,36910000
2017-03-01,36630000,36900000
2017-03-02,36650000,36920000
2017-03-03,36570000,36820000
2017-03-04,36630000,36880000
2017-03-05,36630000,36880000
2017-03-06,36560000,36810000
2017-03-07,36470000,36740000
2017-03-08,36400000,36640000
2017-03-09,36360000,36610000
2017-03-10,36330000,36580000
2017-03-11,36400000,36650000
2017-03-12,36400000,36650000
2017-03-13,36430000,36680000
2017-03-14,36400000,36650000
2017-03-15,36420000,36670000
2017-03-16,36550000,36800000
